"filename", "language", "C#", "YAML", "XML", "Docker", "Ignore", "Markdown", "TypeScript JSX", "JSON", "TypeScript", "Terraform", "terraform-vars", "JSON with Comments", "JavaScript", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/src/theme/ThemeContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 43
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/src/theme/ThemeToggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/src/userManagement/api/useAuthUserApi.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 17
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/src/userManagement/pages/UserPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/tsconfig.app.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 3, 29
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/tsconfig.node.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 2, 3, 27
"/Users/aboubacarsogoba/Desktop/LSFramework/ls-front-end/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 2, 12
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Controllers/AppointmentController.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Controllers/Errors/AppointmentApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Contstants/AppointmentConstant.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Data/AppointmentDBContext.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/LS.AppointmentApi.csproj", "XML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Mapping/MappingConfig.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Migrations/20251029030734_Initialization_LS.AppointmentApi.Designer.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 64
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Migrations/20251029030734_Initialization_LS.AppointmentApi.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 41
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Migrations/AppointmentDBContextModelSnapshot.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 61
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Model/Dtos/AppointmentDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Model/Entities/Appointment.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 61
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Program.cs", "C#", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 121
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Services/AppointmentRepository.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AppointmentApi/Services/IServices/IAppointmentRepository.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Controllers/AuditLogController.cs", "C#", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 118
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Controllers/Errors/AuditLogApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Data/AuditLogDbContext.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Events/Publisher/AuditLogPublisher.cs", "C#", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Events/Publisher/IAuditLogPublisher.cs", "C#", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/LS.AuditApi.csproj", "XML", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Model/Entities/AuditLog.cs", "C#", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Program.cs", "C#", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 20, 115
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Services/AuditLogRepository.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuditApi/Services/IServices/IAuditLogRepository.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Constants/AuthUserConstant.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Controllers/AuthUserController.cs", "C#", 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 36, 307
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Controllers/Errors/AuthUserApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Data/AuthUserDbContext.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Events/Publisher/AuthUserEventPublisher.cs", "C#", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/LS.AuthUserApi.csproj", "XML", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Mapping/MappingConfig.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 26
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Migrations/20251029030332_Initialization_LS.AuthApi.Designer.cs", "C#", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34, 145
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Migrations/20251029030332_Initialization_LS.AuthApi.cs", "C#", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 72
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Migrations/AuthUserDbContextModelSnapshot.cs", "C#", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 142
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Dtos/LafiyaSiraGuestDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Dtos/LafiyaSiraStaffDto.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Dtos/LafiyaSiraUserDto.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Dtos/LafiyaSiraUserLoginDto.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Dtos/LafiyaSiraUserSignupDto.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Entities/LafiyaSiraGuest.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Entities/LafiyaSiraUser.cs", "C#", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 109
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Model/Interfaces/ILafiyaSiraUser.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Program.cs", "C#", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 155
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Services/AuthUserRepository.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.AuthUserApi/Services/IServices/IAuthUserRepository.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Constant/BillingConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Controllers/BillingController.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Controllers/Errors/BillingApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Data/BillingDbContext.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/LS.BillingApi.csproj", "XML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Mapping/MappingConfig.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Migrations/20251029030825_Initialization_LS.BillingApi.Designer.cs", "C#", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25, 104
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Migrations/20251029030825_Initialization_LS.BillingApi.cs", "C#", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 70
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Migrations/BillingDbContextModelSnapshot.cs", "C#", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 101
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Model/Dtos/BillDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Model/Dtos/PaymentDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Model/Entities/Bill.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 37
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Model/Entities/Payment.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Program.cs", "C#", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 121
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Services/BillingRepository.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.BillingApi/Services/IServices/IBillingRepository.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Constants/DoctorConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Controllers/DoctorController.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Controllers/Errors/DoctorApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Data/DoctorDbContext.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/LS.DoctorApi.csproj", "XML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Mapping/MappingConfig.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Migrations/20251029030907_Initialization_LS.DoctorApi.Designer.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 64
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Migrations/20251029030907_Initialization_LS.DoctorApi.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 40
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Migrations/DoctorDbContextModelSnapshot.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 61
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Model/Dtos/DoctorDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Model/Entities/Doctor.cs", "C#", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 87
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Program.cs", "C#", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 120
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Services/DoctorRepository.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.DoctorApi/Services/IServices/IDoctorRepository.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Constants/FileConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Controllers/FileMetadataController.cs", "C#", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 22, 132
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Data/FileMetadataDbContext.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/LS.FileServiceApi.csproj", "XML", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Mapping/MappingConfig.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Models/Dtos/FileMetadataDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Models/Dtos/SaveFileMetadataDto.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Models/Entities/FileMetadata.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Program.cs", "C#", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 22, 127
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Services/FileMetadataRepository.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.FileServiceApi/Services/IServices/IFileMetadataRepository.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Gateway/LS.Gateway.csproj", "XML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Gateway/Program.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 36
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.Gateway/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Constants/NotificationConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Controllers/Errors/NotificationApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Controllers/NotificationController.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Data/NotificationDbContext.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/LS.NotificationApi.csproj", "XML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Mapping/MappingConfig.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Migrations/20251029031014_Initialization_LS.NotificationApi.Designer.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 61
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Migrations/20251029031014_Initialization_LS.NotificationApi.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 40
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Migrations/NotificationDbContextModelSnapshot.cs", "C#", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 58
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Model/Dtos/NotificationDto.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Model/Entities/Notification.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Program.cs", "C#", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 120
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Services/IServices/INotificationRepository.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.NotificationApi/Services/NotificationRepository.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Controllers/Errors/PatientApiControllerError.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Controllers/PatientController.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 44
"/Users/aboubacarsogoba/Desktop/LSFramework/src/LS.PatientApi/Contstants/PatientConstant.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
